doid_id	Disease	entrez_gene_id	Gene	PB-ROC	PN-ROC	direction
DOID:9952	acute lymphocytic leukemia	1675	CFD	0.88	0.87	down
DOID:9952	acute lymphocytic leukemia	55544	RBM38	0.83	0.77	up
DOID:9952	acute lymphocytic leukemia	54499	TMCO1	0.93	0.75	down
DOID:9952	acute lymphocytic leukemia	54472	TOLLIP	0.73	0.76	down
DOID:9952	acute lymphocytic leukemia	4854	NOTCH3	0.7	0.67	down
DOID:9952	acute lymphocytic leukemia	4852	NPY	0.92	0.84	up
DOID:9952	acute lymphocytic leukemia	55503	TRPV6	0.83	0.72	down
DOID:9952	acute lymphocytic leukemia	65018	PINK1	0.69	0.79	down
DOID:9952	acute lymphocytic leukemia	4848	CNOT2	0.91	0.76	up
DOID:9952	acute lymphocytic leukemia	4863	NPAT	0.86	0.71	up
DOID:9952	acute lymphocytic leukemia	54413	NLGN3	0.75	0.65	down
DOID:9952	acute lymphocytic leukemia	51237	MZB1	0.88	0.94	up
DOID:9952	acute lymphocytic leukemia	5930	RBBP6	0.78	0.79	up
DOID:9952	acute lymphocytic leukemia	5932	RBBP8	0.76	0.74	down
DOID:9952	acute lymphocytic leukemia	124565	SLC38A10	0.83	0.73	up
DOID:9952	acute lymphocytic leukemia	393	ARHGAP4	0.8	0.78	up
DOID:9952	acute lymphocytic leukemia	397	ARHGDIB	0.93	0.8	up
DOID:9952	acute lymphocytic leukemia	399	RHOH	0.84	0.91	up
DOID:9952	acute lymphocytic leukemia	5993	RFX5	0.84	0.91	up
DOID:9952	acute lymphocytic leukemia	55584	CHRNA9	0.85	0.76	up
DOID:9952	acute lymphocytic leukemia	54436	SH3TC1	0.92	0.91	up
DOID:9952	acute lymphocytic leukemia	54440	SASH3	0.88	0.93	up
DOID:9952	acute lymphocytic leukemia	55577	NAGK	0.67	0.67	down
DOID:9952	acute lymphocytic leukemia	51176	LEF1	0.94	0.94	up
DOID:9952	acute lymphocytic leukemia	51177	PLEKHO1	0.74	0.68	up
DOID:9952	acute lymphocytic leukemia	204	AK2	0.65	0.76	down
DOID:9952	acute lymphocytic leukemia	212	ALAS2	0.78	0.7	up
DOID:9952	acute lymphocytic leukemia	214	ALCAM	0.84	0.74	down
DOID:9952	acute lymphocytic leukemia	217	ALDH2	0.77	0.91	down
DOID:9952	acute lymphocytic leukemia	51191	HERC5	0.72	0.72	up
DOID:9952	acute lymphocytic leukemia	51195	RAPGEFL1	0.87	0.8	down
DOID:9952	acute lymphocytic leukemia	223	ALDH9A1	0.88	0.82	down
DOID:9952	acute lymphocytic leukemia	5914	RARA	0.81	0.79	down
DOID:9952	acute lymphocytic leukemia	5928	RBBP4	0.91	0.92	up
DOID:9952	acute lymphocytic leukemia	51123	ZNF706	0.89	0.84	up
DOID:9952	acute lymphocytic leukemia	6993	DYNLT1	0.84	0.67	down
DOID:9952	acute lymphocytic leukemia	5901	RAN	0.81	0.84	down
DOID:9952	acute lymphocytic leukemia	5902	RANBP1	0.86	0.84	up
DOID:9952	acute lymphocytic leukemia	5903	RANBP2	0.78	0.72	up
DOID:9952	acute lymphocytic leukemia	1522	CTSZ	0.92	0.87	down
DOID:9952	acute lymphocytic leukemia	4835	NQO2	0.91	0.8	down
DOID:9952	acute lymphocytic leukemia	4832	NME3	0.89	0.81	down
DOID:9952	acute lymphocytic leukemia	4800	NFYA	0.86	0.92	up
DOID:9952	acute lymphocytic leukemia	1509	CTSD	0.94	0.9	down
DOID:9952	acute lymphocytic leukemia	1508	CTSB	0.74	0.87	down
DOID:9952	acute lymphocytic leukemia	6929	TCF3	0.93	0.96	up
DOID:9952	acute lymphocytic leukemia	6938	TCF12	0.89	0.85	up
DOID:9952	acute lymphocytic leukemia	6932	TCF7	0.85	0.81	up
DOID:9952	acute lymphocytic leukemia	6904	TBCD	0.8	0.67	up
DOID:9952	acute lymphocytic leukemia	6916	TBXAS1	0.66	0.65	down
DOID:9952	acute lymphocytic leukemia	4796	TONSL	0.88	0.69	down
DOID:9952	acute lymphocytic leukemia	1486	CTBS	0.87	0.68	down
DOID:9952	acute lymphocytic leukemia	55650	PIGV	0.79	0.65	down
DOID:9952	acute lymphocytic leukemia	55654	TMEM127	0.89	0.83	down
DOID:9952	acute lymphocytic leukemia	1460	CSNK2B	0.9	0.77	up
DOID:9952	acute lymphocytic leukemia	4782	NFIC	0.83	0.76	down
DOID:9952	acute lymphocytic leukemia	5899	RALB	0.77	0.65	down
DOID:9952	acute lymphocytic leukemia	4763	NF1	0.86	0.78	up
DOID:9952	acute lymphocytic leukemia	5897	RAG2	0.93	0.85	up
DOID:9952	acute lymphocytic leukemia	5896	RAG1	0.95	0.91	up
DOID:9952	acute lymphocytic leukemia	55679	LIMS2	0.8	0.66	up
DOID:9952	acute lymphocytic leukemia	1471	CST3	0.75	0.89	down
DOID:9952	acute lymphocytic leukemia	4758	NEU1	0.91	0.73	down
DOID:9952	acute lymphocytic leukemia	55603	FAM46A	0.73	0.83	down
DOID:9952	acute lymphocytic leukemia	55627	SMPD4	0.85	0.87	up
DOID:9952	acute lymphocytic leukemia	55635	DEPDC1	0.7	0.8	down
DOID:9952	acute lymphocytic leukemia	284	ANGPT1	0.8	0.67	up
DOID:9952	acute lymphocytic leukemia	5836	PYGL	0.82	0.66	down
DOID:9952	acute lymphocytic leukemia	51104	FAM108B1	0.93	0.94	up
DOID:9952	acute lymphocytic leukemia	51110	LACTB2	0.86	0.74	down
DOID:9952	acute lymphocytic leukemia	51111	SUV420H1	0.82	0.74	up
DOID:9952	acute lymphocytic leukemia	5817	PVR	0.91	0.66	down
DOID:9952	acute lymphocytic leukemia	5891	MOK	0.78	0.66	down
DOID:9952	acute lymphocytic leukemia	5890	RAD51B	0.8	0.74	up
DOID:9952	acute lymphocytic leukemia	5894	RAF1	0.93	0.74	up
DOID:9952	acute lymphocytic leukemia	241	ALOX5AP	0.84	0.66	up
DOID:9952	acute lymphocytic leukemia	5892	RAD51D	0.87	0.82	up
DOID:9952	acute lymphocytic leukemia	5885	RAD21	0.79	0.76	down
DOID:9952	acute lymphocytic leukemia	5889	RAD51C	0.71	0.71	down
DOID:9952	acute lymphocytic leukemia	5883	RAD9A	0.75	0.82	up
DOID:9952	acute lymphocytic leukemia	5862	RAB2A	0.81	0.73	down
DOID:9952	acute lymphocytic leukemia	945	CD33	0.8	0.7	down
DOID:9952	acute lymphocytic leukemia	939	CD27	0.88	0.71	up
DOID:9952	acute lymphocytic leukemia	1435	CSF1	0.92	0.7	down
DOID:9952	acute lymphocytic leukemia	1439	CSF2RB	0.83	0.67	up
DOID:9952	acute lymphocytic leukemia	919	CD247	0.83	0.65	up
DOID:9952	acute lymphocytic leukemia	915	CD3D	0.78	0.69	up
DOID:9952	acute lymphocytic leukemia	916	CD3E	0.85	0.71	up
DOID:9952	acute lymphocytic leukemia	910	CD1B	0.75	0.66	up
DOID:9952	acute lymphocytic leukemia	909	CD1A	0.84	0.74	up
DOID:9952	acute lymphocytic leukemia	977	CD151	0.96	0.95	down
DOID:9952	acute lymphocytic leukemia	971	CD72	0.88	0.79	up
DOID:9952	acute lymphocytic leukemia	973	CD79A	0.94	0.9	up
DOID:9952	acute lymphocytic leukemia	967	CD63	0.92	0.69	down
DOID:9952	acute lymphocytic leukemia	56172	ANKH	0.71	0.66	down
DOID:9952	acute lymphocytic leukemia	54606	DDX56	0.82	0.71	up
DOID:9952	acute lymphocytic leukemia	996	CDC27	0.81	0.67	down
DOID:9952	acute lymphocytic leukemia	993	CDC25A	0.65	0.74	down
DOID:9952	acute lymphocytic leukemia	990	CDC6	0.66	0.85	down
DOID:9952	acute lymphocytic leukemia	991	CDC20	0.74	0.78	down
DOID:9952	acute lymphocytic leukemia	2512	FTL	0.92	0.75	down
DOID:9952	acute lymphocytic leukemia	56242	ZNF253	0.91	0.84	up
DOID:9952	acute lymphocytic leukemia	54682	MANSC1	0.7	0.86	down
DOID:9952	acute lymphocytic leukemia	5768	QSOX1	0.65	0.69	down
DOID:9952	acute lymphocytic leukemia	64151	NCAPG	0.7	0.84	down
DOID:9952	acute lymphocytic leukemia	54665	RSBN1	0.65	0.66	up
DOID:9952	acute lymphocytic leukemia	54664	TMEM106B	0.88	0.72	down
DOID:9952	acute lymphocytic leukemia	4258	MGST2	0.68	0.74	down
DOID:9952	acute lymphocytic leukemia	4267	CD99	0.65	0.81	up
DOID:9952	acute lymphocytic leukemia	64170	CARD9	0.65	0.69	up
DOID:9952	acute lymphocytic leukemia	2491	CENPI	0.72	0.74	up
DOID:9952	acute lymphocytic leukemia	4285	MIPEP	0.91	0.73	down
DOID:9952	acute lymphocytic leukemia	64114	TMBIM1	0.86	0.83	down
DOID:9952	acute lymphocytic leukemia	1386	ATF2	0.84	0.76	up
DOID:9952	acute lymphocytic leukemia	8526	DGKE	0.67	0.69	up
DOID:9952	acute lymphocytic leukemia	8544	PIR	0.89	0.82	down
DOID:9952	acute lymphocytic leukemia	1376	CPT2	0.93	0.83	down
DOID:9952	acute lymphocytic leukemia	1399	CRKL	0.75	0.67	up
DOID:9952	acute lymphocytic leukemia	8559	PRPF18	0.92	0.74	up
DOID:9952	acute lymphocytic leukemia	8574	AKR7A2	0.93	0.65	down
DOID:9952	acute lymphocytic leukemia	5790	PTPRCAP	0.79	0.86	up
DOID:9952	acute lymphocytic leukemia	1318	SLC31A2	0.65	0.84	down
DOID:9952	acute lymphocytic leukemia	1329	COX5B	0.85	0.68	down
DOID:9952	acute lymphocytic leukemia	821	CANX	0.8	0.72	up
DOID:9952	acute lymphocytic leukemia	814	CAMK4	0.79	0.78	up
DOID:9952	acute lymphocytic leukemia	843	CASP10	0.74	0.68	up
DOID:9952	acute lymphocytic leukemia	842	CASP9	0.83	0.65	up
DOID:9952	acute lymphocytic leukemia	847	CAT	0.81	0.81	up
DOID:9952	acute lymphocytic leukemia	8642	DCHS1	0.78	0.66	up
DOID:9952	acute lymphocytic leukemia	861	RUNX1	0.83	0.8	up
DOID:9952	acute lymphocytic leukemia	864	RUNX3	0.7	0.66	up
DOID:9952	acute lymphocytic leukemia	863	CBFA2T3	0.9	0.98	up
DOID:9952	acute lymphocytic leukemia	8603	FAM193A	0.94	0.91	up
DOID:9952	acute lymphocytic leukemia	54708	MARCH5	0.69	0.85	up
DOID:9952	acute lymphocytic leukemia	4191	MDH2	0.77	0.65	down
DOID:9952	acute lymphocytic leukemia	54732	TMED9	0.67	0.66	down
DOID:9952	acute lymphocytic leukemia	4175	MCM6	0.93	0.92	up
DOID:9952	acute lymphocytic leukemia	54741	LEPROT	0.73	0.78	down
DOID:9952	acute lymphocytic leukemia	4171	MCM2	0.73	0.95	up
DOID:9952	acute lymphocytic leukemia	892	CCNC	0.93	0.78	up
DOID:9952	acute lymphocytic leukemia	896	CCND3	0.96	0.87	up
DOID:9952	acute lymphocytic leukemia	4116	MAGOH	0.78	0.79	down
DOID:9952	acute lymphocytic leukemia	5613	PRKX	0.93	0.88	up
DOID:9952	acute lymphocytic leukemia	64080	RBKS	0.88	0.72	down
DOID:9952	acute lymphocytic leukemia	5625	PRODH	0.82	0.7	down
DOID:9952	acute lymphocytic leukemia	2355	FOSL2	0.82	0.71	down
DOID:9952	acute lymphocytic leukemia	4130	MAP1A	0.94	0.67	up
DOID:9952	acute lymphocytic leukemia	54780	NSMCE4A	0.91	0.74	up
DOID:9952	acute lymphocytic leukemia	259230	SGMS1	0.81	0.73	down
DOID:9952	acute lymphocytic leukemia	4140	MARK3	0.93	0.7	up
DOID:9952	acute lymphocytic leukemia	1289	COL5A1	0.76	0.71	up
DOID:9952	acute lymphocytic leukemia	8653	DDX3Y	0.73	0.68	up
DOID:9952	acute lymphocytic leukemia	130814	PQLC3	0.9	0.72	down
DOID:9952	acute lymphocytic leukemia	8665	EIF3F	0.9	0.86	up
DOID:9952	acute lymphocytic leukemia	8659	ALDH4A1	0.86	0.66	down
DOID:9952	acute lymphocytic leukemia	51734	MSRB1	0.85	0.83	down
DOID:9952	acute lymphocytic leukemia	51720	UIMC1	0.8	0.82	up
DOID:9952	acute lymphocytic leukemia	5696	PSMB8	0.69	0.78	up
DOID:9952	acute lymphocytic leukemia	1236	CCR7	0.92	0.68	up
DOID:9952	acute lymphocytic leukemia	5664	PSEN2	0.89	0.87	down
DOID:9952	acute lymphocytic leukemia	51742	ARID4B	0.88	0.71	up
DOID:9952	acute lymphocytic leukemia	51747	LUC7L3	0.88	0.85	up
DOID:9952	acute lymphocytic leukemia	905	CCNT2	0.83	0.77	up
DOID:9952	acute lymphocytic leukemia	93210	PGAP3	0.67	0.66	up
DOID:9952	acute lymphocytic leukemia	55930	MYO5C	0.78	0.75	up
DOID:9952	acute lymphocytic leukemia	8751	ADAM15	0.95	0.85	down
DOID:9952	acute lymphocytic leukemia	55906	ZC4H2	0.77	0.75	up
DOID:9952	acute lymphocytic leukemia	701	BUB1B	0.65	0.85	down
DOID:9952	acute lymphocytic leukemia	705	BYSL	0.73	0.76	down
DOID:9952	acute lymphocytic leukemia	8722	CTSF	0.88	0.83	down
DOID:9952	acute lymphocytic leukemia	1203	CLN5	0.84	0.68	down
DOID:9952	acute lymphocytic leukemia	79001	VKORC1	0.95	0.72	down
DOID:9952	acute lymphocytic leukemia	54807	ZNF586	0.94	0.76	up
DOID:9952	acute lymphocytic leukemia	2745	GLRX	0.86	0.82	up
DOID:9952	acute lymphocytic leukemia	79009	DDX50	0.93	0.82	up
DOID:9952	acute lymphocytic leukemia	2760	GM2A	0.73	0.68	down
DOID:9952	acute lymphocytic leukemia	54820	NDE1	0.91	0.69	up
DOID:9952	acute lymphocytic leukemia	79019	CENPM	0.7	0.81	down
DOID:9952	acute lymphocytic leukemia	9805	SCRN1	0.86	0.91	down
DOID:9952	acute lymphocytic leukemia	2778	GNAS	0.93	0.81	up
DOID:9952	acute lymphocytic leukemia	79037	PVRIG	0.88	0.82	up
DOID:9952	acute lymphocytic leukemia	782	CACNB1	0.82	0.67	up
DOID:9952	acute lymphocytic leukemia	79042	TSEN34	0.91	0.69	down
DOID:9952	acute lymphocytic leukemia	9833	MELK	0.77	0.8	down
DOID:9952	acute lymphocytic leukemia	259266	ASPM	0.79	0.87	up
DOID:9952	acute lymphocytic leukemia	54861	SNRK	0.96	0.73	up
DOID:9952	acute lymphocytic leukemia	9837	GINS1	0.67	0.77	down
DOID:9952	acute lymphocytic leukemia	759	CA1	0.95	0.86	up
DOID:9952	acute lymphocytic leukemia	54847	SIDT1	0.87	0.72	up
DOID:9952	acute lymphocytic leukemia	9860	LRIG2	0.94	0.79	up
DOID:9952	acute lymphocytic leukemia	9858	PPP1R26	0.94	0.87	down
DOID:9952	acute lymphocytic leukemia	9880	ZBTB39	0.86	0.82	up
DOID:9952	acute lymphocytic leukemia	9886	RHOBTB1	0.69	0.66	down
DOID:9952	acute lymphocytic leukemia	9885	OSBPL2	0.66	0.66	down
DOID:9952	acute lymphocytic leukemia	9887	SMG7	0.92	0.85	up
DOID:9952	acute lymphocytic leukemia	54870	QRICH1	0.84	0.74	up
DOID:9952	acute lymphocytic leukemia	54876	DCAF16	0.72	0.77	up
DOID:9952	acute lymphocytic leukemia	54878	DPP8	0.88	0.77	up
DOID:9952	acute lymphocytic leukemia	56006	SMG9	0.7	0.71	up
DOID:9952	acute lymphocytic leukemia	2672	GFI1	0.79	0.83	up
DOID:9952	acute lymphocytic leukemia	2662	GDF10	0.88	0.65	up
DOID:9952	acute lymphocytic leukemia	5509	PPP1R3D	0.8	0.69	down
DOID:9952	acute lymphocytic leukemia	51650	MRPS33	0.96	0.68	down
DOID:9952	acute lymphocytic leukemia	51652	CHMP3	0.95	0.71	down
DOID:9952	acute lymphocytic leukemia	51659	GINS2	0.81	0.84	up
DOID:9952	acute lymphocytic leukemia	5520	PPP2R2A	0.93	0.68	up
DOID:9952	acute lymphocytic leukemia	5519	PPP2R1B	0.68	0.71	up
DOID:9952	acute lymphocytic leukemia	51643	TMBIM4	0.92	0.72	down
DOID:9952	acute lymphocytic leukemia	2689	GH2	0.82	0.76	up
DOID:9952	acute lymphocytic leukemia	5527	PPP2R5C	0.71	0.68	up
DOID:9952	acute lymphocytic leukemia	5538	PPT1	0.92	0.71	down
DOID:9952	acute lymphocytic leukemia	1105	CHD1	0.76	0.89	up
DOID:9952	acute lymphocytic leukemia	1102	RCBTB2	0.87	0.78	up
DOID:9952	acute lymphocytic leukemia	5533	PPP3CC	0.81	0.77	up
DOID:9952	acute lymphocytic leukemia	51631	LUC7L2	0.69	0.82	up
DOID:9952	acute lymphocytic leukemia	57572	DOCK6	0.83	0.76	down
DOID:9952	acute lymphocytic leukemia	5546	PRCC	0.7	0.71	down
DOID:9952	acute lymphocytic leukemia	5547	PRCP	0.68	0.74	up
DOID:9952	acute lymphocytic leukemia	51616	TAF9B	0.67	0.78	up
DOID:9952	acute lymphocytic leukemia	4436	MSH2	0.65	0.86	down
DOID:9952	acute lymphocytic leukemia	1117	CHI3L2	0.78	0.68	up
DOID:9952	acute lymphocytic leukemia	51604	PIGT	0.79	0.68	down
DOID:9952	acute lymphocytic leukemia	8776	MTMR1	0.84	0.83	up
DOID:9952	acute lymphocytic leukemia	1152	CKB	0.88	0.73	down
DOID:9952	acute lymphocytic leukemia	5583	PRKCH	0.88	0.79	up
DOID:9952	acute lymphocytic leukemia	5580	PRKCD	0.68	0.65	down
DOID:9952	acute lymphocytic leukemia	1139	CHRNA7	0.92	0.75	down
DOID:9952	acute lymphocytic leukemia	5589	PRKCSH	0.75	0.65	down
DOID:9952	acute lymphocytic leukemia	64374	SIL1	0.96	0.86	down
DOID:9952	acute lymphocytic leukemia	55966	AJAP1	0.76	0.7	up
DOID:9952	acute lymphocytic leukemia	8883	NAE1	0.76	0.74	down
DOID:9952	acute lymphocytic leukemia	8887	TAX1BP1	0.83	0.65	down
DOID:9952	acute lymphocytic leukemia	8878	SQSTM1	0.65	0.68	down
DOID:9952	acute lymphocytic leukemia	607	BCL9	0.79	0.65	down
DOID:9952	acute lymphocytic leukemia	605	BCL7A	0.88	0.93	up
DOID:9952	acute lymphocytic leukemia	8874	ARHGEF7	0.97	0.85	up
DOID:9952	acute lymphocytic leukemia	26007	DAK	0.88	0.66	down
DOID:9952	acute lymphocytic leukemia	8846	ALKBH1	0.89	0.73	up
DOID:9952	acute lymphocytic leukemia	93129	ORAI3	0.65	0.71	up
DOID:9952	acute lymphocytic leukemia	28966	SNX24	0.81	0.84	down
DOID:9952	acute lymphocytic leukemia	54900	LAX1	0.86	0.77	up
DOID:9952	acute lymphocytic leukemia	8804	CREG1	0.87	0.77	down
DOID:9952	acute lymphocytic leukemia	686	BTD	0.93	0.84	down
DOID:9952	acute lymphocytic leukemia	54908	CCDC99	0.8	0.7	down
DOID:9952	acute lymphocytic leukemia	9931	HELZ	0.92	0.86	up
DOID:9952	acute lymphocytic leukemia	54910	SEMA4C	0.9	0.83	down
DOID:9952	acute lymphocytic leukemia	2651	GCNT2	0.79	0.69	down
DOID:9952	acute lymphocytic leukemia	79153	GDPD3	0.81	0.68	up
DOID:9952	acute lymphocytic leukemia	2625	GATA3	0.67	0.67	up
DOID:9952	acute lymphocytic leukemia	56034	PDGFC	0.69	0.79	down
DOID:9952	acute lymphocytic leukemia	2628	GATM	0.67	0.72	up
DOID:9952	acute lymphocytic leukemia	9903	KLHL21	0.89	0.85	down
DOID:9952	acute lymphocytic leukemia	79132	DHX58	0.81	0.71	down
DOID:9952	acute lymphocytic leukemia	9969	MED13	0.93	0.73	up
DOID:9952	acute lymphocytic leukemia	9968	MED12	0.89	0.87	up
DOID:9952	acute lymphocytic leukemia	645	BLVRB	0.8	0.65	down
DOID:9952	acute lymphocytic leukemia	54956	PARP16	0.68	0.78	up
DOID:9952	acute lymphocytic leukemia	54969	C4orf27	0.91	0.72	up
DOID:9952	acute lymphocytic leukemia	9946	CRYZL1	0.76	0.72	up
DOID:9952	acute lymphocytic leukemia	667	DST	0.73	0.8	down
DOID:9952	acute lymphocytic leukemia	54970	TTC12	0.71	0.69	down
DOID:9952	acute lymphocytic leukemia	79172	CENPO	0.68	0.72	down
DOID:9952	acute lymphocytic leukemia	54985	HCFC1R1	0.95	0.87	down
DOID:9952	acute lymphocytic leukemia	51574	LARP7	0.89	0.75	up
DOID:9952	acute lymphocytic leukemia	51564	HDAC7	0.92	0.78	up
DOID:9952	acute lymphocytic leukemia	51561	IL23A	0.71	0.69	up
DOID:9952	acute lymphocytic leukemia	9985	REC8	0.91	0.72	up
DOID:9952	acute lymphocytic leukemia	9987	HNRPDL	0.88	0.91	up
DOID:9952	acute lymphocytic leukemia	1075	CTSC	0.77	0.65	down
DOID:9952	acute lymphocytic leukemia	9997	SCO2	0.91	0.77	down
DOID:9952	acute lymphocytic leukemia	1062	CENPE	0.67	0.74	down
DOID:9952	acute lymphocytic leukemia	1058	CENPA	0.69	0.86	down
DOID:9952	acute lymphocytic leukemia	9989	PPP4R1	0.94	0.66	up
DOID:9952	acute lymphocytic leukemia	4354	MPP1	0.87	0.86	up
DOID:9952	acute lymphocytic leukemia	2582	GALE	0.94	0.74	down
DOID:9952	acute lymphocytic leukemia	4345	CD200	0.84	0.8	up
DOID:9952	acute lymphocytic leukemia	4358	MPV17	0.89	0.65	down
DOID:9952	acute lymphocytic leukemia	2547	XRCC6	0.92	0.86	up
DOID:9952	acute lymphocytic leukemia	2548	GAA	0.75	0.72	down
DOID:9952	acute lymphocytic leukemia	2542	SLC37A4	0.88	0.68	down
DOID:9952	acute lymphocytic leukemia	1002	CDH4	0.78	0.74	up
DOID:9952	acute lymphocytic leukemia	64215	DNAJC1	0.92	0.69	down
DOID:9952	acute lymphocytic leukemia	4311	MME	0.83	0.82	up
DOID:9952	acute lymphocytic leukemia	5445	PON2	0.8	0.83	down
DOID:9952	acute lymphocytic leukemia	5447	POR	0.92	0.81	down
DOID:9952	acute lymphocytic leukemia	5450	POU2AF1	0.96	0.89	up
DOID:9952	acute lymphocytic leukemia	5413	SEPT5	0.86	0.77	down
DOID:9952	acute lymphocytic leukemia	26063	DECR2	0.91	0.66	down
DOID:9952	acute lymphocytic leukemia	57698	KIAA1598	0.86	0.92	down
DOID:9952	acute lymphocytic leukemia	51512	GTSE1	0.71	0.91	up
DOID:9952	acute lymphocytic leukemia	5426	POLE	0.82	0.93	up
DOID:9952	acute lymphocytic leukemia	5431	POLR2B	0.93	0.77	up
DOID:9952	acute lymphocytic leukemia	5430	POLR2A	0.94	0.71	up
DOID:9952	acute lymphocytic leukemia	57634	EP400	0.91	0.72	up
DOID:9952	acute lymphocytic leukemia	1043	CD52	0.89	0.8	up
DOID:9952	acute lymphocytic leukemia	8888	MCM3AP	0.94	0.69	up
DOID:9952	acute lymphocytic leukemia	1028	CDKN1C	0.73	0.76	down
DOID:9952	acute lymphocytic leukemia	1025	CDK9	0.94	0.8	up
DOID:9952	acute lymphocytic leukemia	1032	CDKN2D	0.77	0.69	up
DOID:9952	acute lymphocytic leukemia	8899	PRPF4B	0.69	0.88	up
DOID:9952	acute lymphocytic leukemia	26098	C10orf137	0.79	0.67	up
DOID:9952	acute lymphocytic leukemia	5476	CTSA	0.93	0.82	down
DOID:9952	acute lymphocytic leukemia	5376	PMP22	0.8	0.85	down
DOID:9952	acute lymphocytic leukemia	5361	PLXNA1	0.8	0.73	down
DOID:9952	acute lymphocytic leukemia	5360	PLTP	0.79	0.81	down
DOID:9952	acute lymphocytic leukemia	5351	PLOD1	0.94	0.91	down
DOID:9952	acute lymphocytic leukemia	7594	ZNF43	0.85	0.9	up
DOID:9952	acute lymphocytic leukemia	7584	ZNF35	0.65	0.68	down
DOID:9952	acute lymphocytic leukemia	5318	PKP2	0.72	0.72	down
DOID:9952	acute lymphocytic leukemia	7572	ZNF24	0.94	0.76	up
DOID:9952	acute lymphocytic leukemia	7570	ZNF22	0.84	0.95	up
DOID:9952	acute lymphocytic leukemia	6005	RHAG	0.92	0.86	up
DOID:9952	acute lymphocytic leukemia	80351	TNKS2	0.94	0.81	up
DOID:9952	acute lymphocytic leukemia	6051	RNPEP	0.71	0.67	down
DOID:9952	acute lymphocytic leukemia	94104	GCFC1	0.89	0.94	up
DOID:9952	acute lymphocytic leukemia	7535	ZAP70	0.79	0.8	up
DOID:9952	acute lymphocytic leukemia	27333	GOLIM4	0.9	0.84	down
DOID:9952	acute lymphocytic leukemia	7516	XRCC2	0.81	0.68	up
DOID:9952	acute lymphocytic leukemia	7520	XRCC5	0.92	0.84	up
DOID:9952	acute lymphocytic leukemia	7528	YY1	0.74	0.77	up
DOID:9952	acute lymphocytic leukemia	27300	ZNF544	0.9	0.73	up
DOID:9952	acute lymphocytic leukemia	27343	POLL	0.94	0.78	down
DOID:9952	acute lymphocytic leukemia	27345	KCNMB4	0.89	0.68	up
DOID:9952	acute lymphocytic leukemia	5393	EXOSC9	0.69	0.71	down
DOID:9952	acute lymphocytic leukemia	7453	WARS	0.92	0.78	down
DOID:9952	acute lymphocytic leukemia	7456	WIPF1	0.91	0.83	up
DOID:9952	acute lymphocytic leukemia	7441	VPREB1	0.91	0.95	up
DOID:9952	acute lymphocytic leukemia	7444	VRK2	0.78	0.67	up
DOID:9952	acute lymphocytic leukemia	7468	WHSC1	0.76	0.93	up
DOID:9952	acute lymphocytic leukemia	7466	WFS1	0.78	0.68	up
DOID:9952	acute lymphocytic leukemia	80230	RUFY1	0.89	0.67	up
DOID:9952	acute lymphocytic leukemia	80264	ZNF430	0.94	0.79	up
DOID:9952	acute lymphocytic leukemia	26205	GMEB2	0.81	0.77	up
DOID:9952	acute lymphocytic leukemia	7409	VAV1	0.88	0.91	up
DOID:9952	acute lymphocytic leukemia	7403	KDM6A	0.89	0.75	up
DOID:9952	acute lymphocytic leukemia	7411	VBP1	0.74	0.65	down
DOID:9952	acute lymphocytic leukemia	7422	VEGFA	0.88	0.74	down
DOID:9952	acute lymphocytic leukemia	26271	FBXO5	0.78	0.77	down
DOID:9952	acute lymphocytic leukemia	7431	VIM	0.87	0.68	up
DOID:9952	acute lymphocytic leukemia	220134	SKA1	0.66	0.77	down
DOID:9952	acute lymphocytic leukemia	27230	SERP1	0.71	0.74	up
DOID:9952	acute lymphocytic leukemia	5287	PIK3C2B	0.72	0.71	up
DOID:9952	acute lymphocytic leukemia	5291	PIK3CB	0.8	0.69	down
DOID:9952	acute lymphocytic leukemia	5294	PIK3CG	0.89	0.73	up
DOID:9952	acute lymphocytic leukemia	7326	UBE2G1	0.67	0.66	down
DOID:9952	acute lymphocytic leukemia	7329	UBE2I	0.89	0.73	up
DOID:9952	acute lymphocytic leukemia	7317	UBA1	0.9	0.82	up
DOID:9952	acute lymphocytic leukemia	7322	UBE2D2	0.81	0.87	up
DOID:9952	acute lymphocytic leukemia	7323	UBE2D3	0.94	0.84	up
DOID:9952	acute lymphocytic leukemia	7398	USP1	0.68	0.82	down
DOID:9952	acute lymphocytic leukemia	5116	PCNT	0.93	0.78	up
DOID:9952	acute lymphocytic leukemia	5111	PCNA	0.78	0.83	down
DOID:9952	acute lymphocytic leukemia	7378	UPP1	0.9	0.85	down
DOID:9952	acute lymphocytic leukemia	80196	RNF34	0.94	0.7	up
DOID:9952	acute lymphocytic leukemia	4043	LRPAP1	0.74	0.7	down
DOID:9952	acute lymphocytic leukemia	80183	KIAA0226L	0.87	0.78	up
DOID:9952	acute lymphocytic leukemia	6294	SAFB	0.66	0.71	up
DOID:9952	acute lymphocytic leukemia	80173	IFT74	0.79	0.67	down
DOID:9952	acute lymphocytic leukemia	4023	LPL	0.69	0.72	up
DOID:9952	acute lymphocytic leukemia	6282	S100A11	0.9	0.77	down
DOID:9952	acute lymphocytic leukemia	80162	ATHL1	0.69	0.68	up
DOID:9952	acute lymphocytic leukemia	80169	CTC1	0.87	0.68	up
